AAM,ea
[C:1](=[C:2]([H:9])[H:10])([C:6]([N:5]([C:4](=[O:3])[H:11])[H:7])([H:12])[H:13])[H:8]>>[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13],78.25559296068505
[C:1]([C:2]([O+:3]=[C-:4][H:10])([H:7])[H:8])([H:5])([H:6])[H:9]>>[C:1]1([H:5])([H:6])[C:2]([H:7])([H:8])[O:3][C:4]1([H:9])[H:10],38.28252615874191
[C:1]([N:3]=[C:2]=[C:7]([C:5](=[O:4])[N:6]([H:11])[H:12])[H:13])([H:8])([H:9])[H:10]>>[C:1]([c:2]1[n:3][o:4][c:5]([N:6]([H:11])[H:12])[c:7]1[H:13])([H:8])([H:9])[H:10],56.56087732858887
[C:1]([C:2]1=[N:3][C@@:7]1([C:5](=[O:4])[N:6]([H:11])[H:12])[H:13])([H:8])([H:9])[H:10]>>[C:1]([c:2]1[n:3][o:4][c:5]([N:6]([H:11])[H:12])[c:7]1[H:13])([H:8])([H:9])[H:10],57.93768823298734
[C:1]([C:2]1=[C:7]=[C:5]([N:6]([H:11])[H:12])[O:4][N:3]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([c:2]1[n:3][o:4][c:5]([N:6]([H:11])[H:12])[c:7]1[H:13])([H:8])([H:9])[H:10],48.46196922570161
[C:1]([C@:2]1([N:3]=[O:4])[C:5]([N:6]([H:11])[H:12])=[C:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([c:2]1[n:3][o:4][c:5]([N:6]([H:11])[H:12])[c:7]1[H:13])([H:8])([H:9])[H:10],18.7890945469875
[C:1]([C:2]([N:3]=[O:4])=[C:7]=[C:5]([N:6]([H:11])[H:12])[H:13])([H:8])([H:9])[H:10]>>[C:1]([c:2]1[n:3][o:4][c:5]([N:6]([H:11])[H:12])[c:7]1[H:13])([H:8])([H:9])[H:10],16.64835899547498
[C:1]([c:2]1[n:3]([H:12])[o:4]/[c:5](=[N:6]/[H:11])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([c:2]1[n:3][o:4][c:5]([N:6]([H:11])[H:12])[c:7]1[H:13])([H:8])([H:9])[H:10],88.12027741614101
[C:1]([C:2]1=[N:3][O:4]/[C:5](=[N:6]\[H:12])[C:7]1([H:11])[H:13])([H:8])([H:9])[H:10]>>[C:1]([c:2]1[n:3][o:4][c:5]([N:6]([H:11])[H:12])[c:7]1[H:13])([H:8])([H:9])[H:10],66.79703890906616
[C:1]([C:2]1=[C:7]=[C:5]([N+:6]([H:11])([H:12])[H:13])[O:4][N-:3]1)([H:8])([H:9])[H:10]>>[C:1]([c:2]1[n:3][o:4][c:5]([N:6]([H:11])[H:12])[c:7]1[H:13])([H:8])([H:9])[H:10],9.643857784775207
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])=[C:7]2[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],92.9381515106695
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C:5][C@:7]2([C:6]([H:14])([H:15])[H:16])[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],6.735321894966994
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C:5]([C:6][H:15])([H:14])[C:7]2([H:16])[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],1.7455960816915166
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]1([C:4]([C@@:5]1([H:14])[C:6]([H:15])([H:16])[C:7]1)([H:12])[H:13])[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],15.058966822865003
[C:1]1([H:8])([H:9])[C+:2]([H:10])[C@:3]12[C:4]([H:12])([H:13])[C-:5]([H:14])[C:6]([H:15])([H:16])[C:7]2([H:11])[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],38.211853884051195
[C:1]1([H:8])([H:9])[C@:3]23[C:2]([H:10])([H:11])[C:6]([H:15])([H:16])[C@:5]([H:14])([C:4]2([H:12])[H:13])[C@:7]13[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],90.2401359616065
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C:5]([H:14])([H:17])[C:6]([H:15])([H:16])[C:7]2>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],28.809025897925903
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@:7]2([C:6]([C:5][H:14])([H:15])[H:16])[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],2.2068769043569034
[C:1](\[C:2]([H:9])([H:10])[H:11])(=[C:3]1/[C:4]([H:12])([H:13])[C@@:5]2([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])[H:8]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],74.64362631871218
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@:5]([C:6]([H:15])([H:16])[H:17])([H:14])[C:7]2>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],10.114460139190406
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C:5]([H:14])([H:16])[C@:7]2([C:6][H:15])[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],1.7680395926013972
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]1([C:4]([H:12])([H:13])[H:14])[C@@:7]1([H:17])[C:5][C:6]1([H:15])[H:16]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],15.040029355688496
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]1([C:4]([C:5](=[C:6]([H:15])[H:16])[H:14])([H:12])[H:13])[C:7][H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],15.55646294952249
[C:1](=[C:3]([C:2]([H:10])([H:11])[H:15])[C:4]([C:5]1([H:14])[C:6]([H:16])=[C:7]1[H:17])([H:12])[H:13])([H:8])[H:9]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],74.17046638625538
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:6]([H:15])([H:16])[C@@:7]2([C:5](=[C:4]([H:12])[H:13])[H:14])[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],94.09989951192807
[C:1]1([H:8])([H:9])[C:3](=[C:2]([H:10])[H:11])[C:4]([H:12])([H:13])[C:5]1([C:7](=[C:6]([H:15])[H:16])[H:17])[H:14]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],134.68520520232585
[C:1]1([H:8])([H:9])[C:2]([H:11])=[C:3]1[C:7]([C:6]([C:5](=[C:4]([H:12])[H:13])[H:14])([H:15])[H:16])([H:10])[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],87.24879212122039
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]1=[C:7]([C:5]1([H:14])[C:4]([H:12])([H:13])[C:6]1([H:15])[H:16])[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],104.54819732796706
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]1([C@@:7]1([H:17])[C@:5]([C:4][H:13])([H:14])[C:6]1([H:15])[H:16])[H:12]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],18.29864520936171
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]1([C:4](=[C:5]([H:12])[H:14])[H:13])[C:7](=[C:6]([H:15])[H:16])[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],113.78886377529027
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C:5][C:6]([H:15])([H:16])[C:7]2([H:14])[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],23.328232229094205
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3][C:4]([H:12])([H:13])[C@@:5]2([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],52.03090083494939
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]1=[C:7]([C:6]([C:5](=[C:4]([H:12])[H:13])[H:14])([H:15])[H:16])[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17],64.71665322418761
[N:1]#[C:2][C@:3]1([H:8])[C@@:4]2([H:9])[C@:5]1([H:11])[C:6]([H:12])([H:13])[N:7]2[H:10]>>[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12,112.96526085550569
[N:1]#[C:2][C:3](=[N+:7]1[C-:4]([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:8]>>[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12,38.58622415272442
[N:1](=[C:2]1/[C@@:3]2([H:8])[C@@:4]3([H:9])[C@:5]1([H:10])[C:6]([H:12])([H:13])[N:7]23)\[H:11]>>[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12,80.23551432091979
[N:1]#[C:2]/[C:3](=[N:7]/[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:8]>>[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12,76.62910688562
[N:1]1=[C:2]([H:11])[C@:3]1([N:7]1[C:4]([H:9])=[C:5]([H:10])[C:6]1([H:12])[H:13])[H:8]>>[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12,55.733017428699185
[N:1]1([H:11])[C:2][C@@:3]2([H:8])[C@@:4]3([H:9])[C@:5]1([H:10])[C:6]([H:12])([H:13])[N:7]23>>[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12,53.22130056107619
[N:1]1=[C:2]([H:13])[C@@:3]1([C@@:4]1([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])=[N:7]1)[H:8]>>[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12,60.10039153898239
[N:1]#[C:2]/[C:3](=[C:4](\[N:7]1[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:9])[H:8]>>[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12,76.45006543460067
[N:1]#[C:2][C@@:3]1([H:8])[C@:4]([C:5][H:10])([H:9])[N:7]1[C:6]([H:11])([H:12])[H:13]>>[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12,14.456760828297107
[N:1]#[C:2][N+:7]12[C-:3]([H:8])[C@@:4]1([H:9])[C:5]([H:10])([H:11])[C:6]2([H:12])[H:13]>>[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12,25.364408536997097
[N:1]#[C:2][C@@:3]1([H:8])[C@:4]([C:5]([C:6][H:12])([H:10])[H:11])([H:9])[N:7]1[H:13]>>[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12,10.5634276145895
[N+:1](#[C-:2])[C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12,39.172559517573184
[N:1]#[C:2][C@@:3]1([H:8])[C-:4]2[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N+:7]12[H:9]>>[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12,14.3720799739313
[N:1]#[C:2][C:5]([C@:4]1([H:9])[C:3]([H:8])=[N+:7]1[C-:6]([H:12])[H:13])([H:10])[H:11]>>[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12,52.026532897198905
[N:1]#[C:2][C@@:3]([C:4](=[C:5]([H:10])[H:11])[H:9])([N:7]=[C:6]([H:12])[H:13])[H:8]>>[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12,78.0947384899803
[N:1]#[C:2][C@@:3]1([H:8])[C-:4]([H:9])[N+:7]12[C:5]([H:10])([H:11])[C:6]2([H:12])[H:13]>>[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12,25.511369901679714
[O:1]1[C@@:2]2([H:8])[C@@:3]3([H:9])[C@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]23>>[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],56.96748359063004
[O:1]([C@:2]1([H:8])[C@@:3]2([H:9])[C@@:4]3([H:10])[C:5]([H:11])([H:12])[C@:6]1([H:14])[N:7]23)[H:13]>>[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],73.46166639866661
[O:1]=[C:2](/[C:3](=[C:4](\[N:7]1[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:10])[H:9])[H:8]>>[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],73.4838677116627
[O:1]=[C:2]([C@@:3]1([H:9])[C-:4]2[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N+:7]12[H:10])[H:8]>>[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],15.237783764295997
[O-:1][C:2](=[C:3]([N+:7]1=[C:4]([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:9])[H:8]>>[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],38.83623418270383
[O-:1][C:2](=[C:3]1[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N+:7]12[H:9])[H:8]>>[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],24.299450783459307
[O-:1][C:2](=[C:3]([N+:7]([C:4](=[C:5]([H:11])[H:12])[H:10])=[C:6]([H:13])[H:14])[H:9])[H:8]>>[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],59.78186979444567
[O:1](/[C:2](=[C:3](\[N:7]1[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C@:6]21[H:14])[H:9])[H:8])[H:13]>>[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],49.0049607828993
[O:1]1[C:2]([H:8])=[C:3]([H:9])[N:7]2[C:4]([H:10])([H:12])[C:5]1([H:11])[C:6]2([H:13])[H:14]>>[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],76.64525381046444
[O:1]1[C:2]([H:8])([H:13])[C@@:3]1([C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]([H:14])=[N:7]1)[H:9]>>[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],68.019856615485
[O:1]1[C:2]([H:8])([H:11])[C@:3]1([N:7]1[C:4]([H:10])=[C:5]([H:12])[C:6]1([H:13])[H:14])[H:9]>>[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],67.0168842233741
[O+:1]1=[C:2]([H:8])[C@@:3]2([H:9])[C@@:4]([H:10])([C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[N-:7]2>>[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],36.44732428917949
[O:1]([C:2][C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],28.519920451402704
[O:1]=[C:2](/[C:3](=[N:7]/[C:4]1([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:9])[H:8]>>[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],75.82940778613
[O:1]1[C:2]([H:8])=[C:3]([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C@:6]1([H:13])[N:7]2[H:14]>>[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],75.00120267537753
[O:1]1[C:2]([H:8])=[C:3]([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12>>[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],47.29255282787101
[O:1](/[C:2](=[C:3]1\[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8])[H:9]>>[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],51.43579889796689
[N:1]1([H:6])[C:2]([H:7])([H:8])[C:3]#[N+:4][N-:5]1>>[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1,4.63692434616199
[N:1](=[C:2](/[C-:3]([N+:4]#[N:5])[H:8])[H:7])\[H:6]>>[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1,10.203103170715902
[N:1](=[N:5][N:4]=[C:3]=[C:2]([H:7])[H:8])[H:6]>>[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1,61.89445431556639
[n:1]1[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1[H:6]>>[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1,51.43601757508159
[N:1]1([H:6])[C:2]([H:7])=[C+:3][N:4]([H:8])[N-:5]1>>[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1,43.178366817736695
[N:1]1=[N:5][N:4]=[C:3]([H:8])[C:2]1([H:6])[H:7]>>[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1,28.788136175617698
[O:1]([C@:2]([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])([C:6]([H:12])([H:13])[H:15])[C:7][H:14])[H:8]>>[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8],0.028110669869292337
[O:1]([C:2](=[C:6]([H:12])[H:13])[C:7]([O:5][C:4](=[C:3]([H:9])[H:10])[H:11])([H:14])[H:15])[H:8]>>[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8],72.3169533076831
[O:1](/[C:2]([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])=[C:6](/[C:7]([H:12])([H:14])[H:15])[H:13])[H:8]>>[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8],74.17806481590098
[O:1]([C@@:2]12[C:3]([H:9])([H:10])[C@:4]([O:5][H:14])([H:11])[C@:7]1([H:15])[C:6]2([H:12])[H:13])[H:8]>>[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8],78.5393146568211
[O:1]([C@@:2]1([C:6]([H:12])([H:13])[H:14])[C:3]([H:9])([H:10])[C-:4]([H:11])[O+:5]=[C:7]1[H:15])[H:8]>>[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8],17.97923037426321
[O:1]([C:2]1(/[C:3](=[C:4](\[O:5][H:8])[H:11])[H:9])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:10]>>[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8],47.548005806776345
[O:1]([C:2]1([C:3]([O+:5]=[C-:4][H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8]>>[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8],49.962746268244786
[O:1]([C:2][C:7]([C:6]([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])([H:12])[H:13])([H:14])[H:15])[H:8]>>[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8],53.7179763415258
[O:1]([C:2]1([C:3]([C:4]([O:5][H:15])([H:11])[H:12])([H:9])[H:10])[C:6]([H:13])=[C:7]1[H:14])[H:8]>>[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8],41.024334025981496
[O:1]1[C:2]2([C:3]([H:9])([H:10])[C@@:4]1([O:5][H:8])[H:11])[C:6]([H:12])([H:13])[C:7]2([H:14])[H:15]>>[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8],38.51592482211939
[O:1]=[C:2]([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:7]([C:6]([H:8])([H:12])[H:13])([H:14])[H:15]>>[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8],87.1031863052247
[O:1]([C:7]([C:6]([C:2][C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])([H:12])[H:13])([H:14])[H:15])[H:8]>>[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8],35.812607905783494
[O:1]([C:2]1([C:3]([N+:5]#[C-:4])([H:9])[H:10])[C:6]([H:11])([H:12])[C:7]1([H:13])[H:14])[H:8]>>[O:1]([C:2]1([C:3]([C:4]#[N:5])([H:9])[H:10])[C:6]([H:11])([H:12])[C:7]1([H:13])[H:14])[H:8],36.778385973650714
