AAM,ea
[C:1]1([H:8])([H:9])[C@:5]2([H:12])[C@:4]3([H:11])[O:2][C@:3]3([H:10])[C@@:7]1([H:15])[C:6]2([H:13])[H:14]>>[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15],76.12021942210701
[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4]([H:11])([H:12])[C:5][C:6]([H:13])([H:14])[C@@:7]12[H:15]>>[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15],5.303318652405309
[C:1]([O:2][H:14])([C:7]1([H:15])[C:3]([H:10])=[C:4]([H:11])[C:5]([H:12])=[C:6]1[H:13])([H:8])[H:9]>>[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15],63.3885585479618
[C-:1]1([H:9])[O+:2]=[C:3]([H:10])[C:7]1([C:6]([C:5](=[C:4]([H:8])[H:11])[H:12])([H:13])[H:14])[H:15]>>[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15],16.831287185464404
[C:1]1([H:8])([H:9])[O+:2]=[C:3]2[C:4]([H:10])([H:11])[C-:5]([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15]>>[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15],9.63178391185619
[C:1]1([H:8])([H:9])[O:2][C@:3]([C:4](=[C:5])[H:11])([H:10])[C@:7]1([C:6]([H:12])([H:13])[H:14])[H:15]>>[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15],13.094889022156295
[C:1]([O:2][H:15])([C:7]1=[C:3]([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]1([H:13])[H:14])([H:8])[H:9]>>[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15],111.6684924766252
[C:1]1([H:8])([H:9])[O+:2]=[C-:3][C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C:7]1([H:10])[H:15]>>[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15],37.6895554414962
[C:1](=[C:7]([C:6](/[C:5](=[C:4](\[C:3](=[O:2])[H:10])[H:11])[H:12])([H:13])[H:14])[H:15])([H:8])[H:9]>>[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15],63.15360865548589
[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4][C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15]>>[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15],0.18859859247370991
[C-:1](=[O+:2][C@@:3]1([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C:7]1([H:8])[H:15])[H:9]>>[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15],36.24188103262189
[C:1]1([H:8])([H:9])[O:2][C:3]([H:10])=[C:4]([H:11])[C@:5]2([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15]>>[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15],33.268927268782306
[C:1]1([H:8])([H:9])[O:2][C:3]([H:10])([H:15])[C-:4]([H:11])[C@@:5]2([H:12])[C:6]([H:13])([H:14])[C+:7]12>>[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4]([H:11])=[C:5]([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15],17.952392028943592
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:5]([H:12])([H:13])[C@:6]1([H:14])[C@:7]2([C:3](=[O:4])[H:11])[H:15]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],73.17447297883778
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C-:3]=[O+:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C:7]2([H:11])[H:15]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],26.9200878804728
[C:1]1([H:8])([H:9])[C@@:3]2([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@:7]2([C:2][H:10])[H:15]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],44.71360035505391
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C-:3]([H:11])[O+:4]=[C:5]([H:12])[C@@:6]1([H:14])[C:7]2([H:13])[H:15]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],51.13620665351028
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C:3]([H:11])([H:15])[O:4][C:5]([H:12])([H:13])[C@@:6]1([H:14])[C:7]2>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],9.118878123106896
[C:1]1([H:8])([H:9])[C:2][C@@:7]2([H:15])[C:3]([H:10])([H:11])[O:4][C:5]([H:12])([H:13])[C@@:6]12[H:14]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],7.510978182065003
[C:1](=[C:6]([C:5]([O:4][C:3]1([H:11])[C:2]([H:10])=[C:7]1[H:15])([H:12])[H:13])[H:14])([H:8])[H:9]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],63.2321465603289
[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C@@:3]([O+:4]=[C-:5][H:12])([H:11])[C@:7]2([H:15])[C:6]1([H:13])[H:14]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],29.4257503855194
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]([H:11])([O:4][C:5]([H:12])([H:13])[C:6]1)[C:7]2([H:14])[H:15]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],17.900400132593496
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:15])[C@@:3]2([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C:7]2>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],12.378330500805099
[C:1]1([H:8])([H:9])[C@:6]2([H:14])[C:5]([H:12])([H:13])[O:4][C@@:3]([C:2][H:10])([H:11])[C@:7]12[H:15]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],9.915469445250395
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C@@:7]2([H:15])[C-:3]=[O+:4][C:5]([H:12])([H:13])[C@@:6]12[H:14]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],27.616614420695996
[C:1]([C@@:2]1([H:10])[C@@:3]2([H:11])[O:4][C:5]([H:13])=[C:6]([H:14])[C@@:7]12[H:15])([H:8])([H:9])[H:12]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],117.2463133308679
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:14])[C@:7]([C:3](=[O:4])[H:11])([H:15])[C:6]1=[C:5]([H:12])[H:13]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],106.6926286886466
[C:1](=[C:2]([C@@:3]1([H:11])[O:4][C:5]([H:12])([H:13])[C:6]([H:14])=[C:7]1[H:15])[H:10])([H:8])[H:9]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],68.90367365033309
[C:1]([C:2]1([H:10])[C:3]([H:11])=[C:7]1[H:15])([C:6]([C:5](=[O:4])[H:13])([H:12])[H:14])([H:8])[H:9]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],72.60917560491181
[C:1](/[C:2](=[C:7](\[C:3](=[O:4])[H:11])[H:15])[H:10])([C:6](=[C:5]([H:12])[H:13])[H:14])([H:8])[H:9]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],90.32531222866261
[C:1]([C@:6]1([H:14])[C:5]([H:12])([H:13])[O:4][C@:3]2([H:11])[C:2]([H:8])([H:10])[C@@:7]21[H:15])[H:9]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],14.270601132998422
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@:3]([O:4][C:5]([H:12])([H:13])[H:14])([H:11])[C@@:7]2([H:15])[C:6]1>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],21.391162175829194
[C:1]1([H:8])([H:9])[C:2][C@@:3]2([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C:7]2([H:10])[H:15]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],19.56337473339591
[C:1]1([H:9])=[C:6]([H:14])[C@:7]2([H:15])[C@@:2]1([H:10])[C@@:3]2([O:4][C:5]([H:8])([H:12])[H:13])[H:11]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],93.27314248331339
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:12])[C@:7]2([H:15])[C:3]([H:11])=[O+:4][C-:5]([H:13])[C@:6]12[H:14]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],33.192972670668304
[C@:1]12([H:9])[C@:2]3([H:10])[C@@:3]1([H:11])[C@:7]3([H:15])[C@:6]2([C:5]([O:4][H:8])([H:12])[H:13])[H:14]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],77.1504606212946
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@:6]1([H:14])[C@:7]2([C:3](=[O+:4][C-:5]([H:12])[H:13])[H:11])[H:15]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],18.920382419509295
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:15])[C:7]2=[C:3]([H:11])[O:4][C:5]([H:12])([H:13])[C@@:6]12[H:14]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],57.91338439138906
[C:1]([C@@:2]1([H:10])[C@@:3]2([H:11])[O:4][C:5]([H:12])([H:13])[C:6]([H:8])([H:14])[C@@:7]12[H:15])[H:9]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],29.365134587081094
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]([H:11])([O:4][C:5]([H:12])([H:13])[C:6]1([H:14])[H:15])[C:7]2>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],8.895158359389796
[C:1]1([H:8])([H:9])[C:2]([H:10])=[C:7]([H:15])[C@:3]2([H:11])[O:4][C:5]([H:12])([H:13])[C@@:6]12[H:14]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],68.30907316568491
[C:1]1([H:8])([H:9])[C@:2]([C:3](=[O+:4][C-:5]([H:12])[H:13])[H:11])([H:10])[C:7]([H:15])=[C:6]1[H:14]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],12.30792386025469
[C:1]([C@:6]1([H:14])[C:5]([H:12])([H:13])[O:4][C@:3]2([H:11])[C:2][C@@:7]21[H:15])([H:8])([H:9])[H:10]>>[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C@@:3]3([H:11])[O:4][C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15],14.880298626151102
[C:1]([N:2]=[C:3]1[C:4]([H:10])([H:11])[O:5][C:6]1([H:12])[H:13])([H:7])([H:8])[H:9]>>[C:1]1([H:7])([H:8])[N:2]([H:9])[C:3]12[C:4]([H:10])([H:11])[O:5][C:6]2([H:12])[H:13],73.23603702402691
[C-:1]([N:2]([C+:3]1[C:4]([H:10])([H:11])[O:5][C:6]1([H:12])[H:13])[H:9])([H:7])[H:8]>>[C:1]1([H:7])([H:8])[N:2]([H:9])[C:3]12[C:4]([H:10])([H:11])[O:5][C:6]2([H:12])[H:13],22.648144950185202
[C:1]1([H:7])([H:8])[N:2]([H:9])[C@:3]1([C:6]([O+:5]=[C-:4][H:10])([H:12])[H:13])[H:11]>>[C:1]1([H:7])([H:8])[N:2]([H:9])[C:3]12[C:4]([H:10])([H:11])[O:5][C:6]2([H:12])[H:13],35.63387378748969
[C:1]([N:2]([C:3]1([H:8])[C:4]([H:10])([H:11])[O:5][C:6]1([H:12])[H:13])[H:9])[H:7]>>[C:1]1([H:7])([H:8])[N:2]([H:9])[C:3]12[C:4]([H:10])([H:11])[O:5][C:6]2([H:12])[H:13],44.5715412335059
[C-:1]1([H:8])[N+:2]([H:7])([H:9])[C:3]12[C:4]([H:10])([H:11])[O:5][C:6]2([H:12])[H:13]>>[C:1]1([H:7])([H:8])[N:2]([H:9])[C:3]12[C:4]([H:10])([H:11])[O:5][C:6]2([H:12])[H:13],13.801752744682602
[O:1]=[C:2]([C:3]([H:8])([H:9])[H:10])[C:7]([C:5](=[C+:4][H:11])[O-:6])([H:12])[H:13]>>[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5](=[O:6])[C:7]1([H:12])[H:13],2.1920193120936915
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C@@:4]2([H:11])[C@:5]([H:10])([O:6]2)[C:7]1([H:12])[H:13]>>[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5](=[O:6])[C:7]1([H:12])[H:13],68.1342037599119
[O-:1][O+:6]=[C:5]1[C:4]([H:10])([H:11])[C:3]([H:8])([H:9])[C:2][C:7]1([H:12])[H:13]>>[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5](=[O:6])[C:7]1([H:12])[H:13],27.631165572513027
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([O:6][H:13])=[C:7]1[H:12]>>[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5](=[O:6])[C:7]1([H:12])[H:13],60.92305023057341
[O:1]1[C:2](=[C:7]([H:12])[H:13])[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]1=[O:6]>>[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5](=[O:6])[C:7]1([H:12])[H:13],68.6560238966491
[O:1]=[C:2]=[C:7]([C:5]([C:4]([C:3]([H:8])([H:9])[H:13])([H:10])[H:11])=[O:6])[H:12]>>[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5](=[O:6])[C:7]1([H:12])[H:13],63.866120755866405
[O:1]=[C:2]([C:3]1([H:8])[C:4]([H:10])([H:11])[C:5](=[O:6])[C:7]1([H:12])[H:13])[H:9]>>[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5](=[O:6])[C:7]1([H:12])[H:13],66.7436081639871
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:11])=[C:5]([O:6][H:10])[C:7]1([H:12])[H:13]>>[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5](=[O:6])[C:7]1([H:12])[H:13],58.5787134313708
[N:1]([C:2]([C:5]([O+:4]=[C-:3][H:11])=[O:6])([H:9])[H:10])([H:7])[H:8]>>[N:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4][C:5]1=[O:6])([H:7])[H:8],23.995451093576094
[N:1]([C+:2]=[C:5]([O:4][C:3]([H:9])([H:10])[H:11])[O-:6])([H:7])[H:8]>>[N:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4][C:5]1=[O:6])([H:7])[H:8],22.801978458637798
[N:1]1([H:8])[C@:2]([C:3]([O:4][H:7])([H:10])[H:11])([H:9])[C:5]1=[O:6]>>[N:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4][C:5]1=[O:6])([H:7])[H:8],46.827365926720006
[N:1]([O:6][C:5]1=[C:2]([H:9])[C:3]([H:10])([H:11])[O:4]1)([H:7])[H:8]>>[N:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4][C:5]1=[O:6])([H:7])[H:8],51.91119003656401
[N:1]([C@@:2]1([H:9])[C@@:5]2([C:3]([H:10])([H:11])[O:4]2)[O:6]1)([H:7])[H:8]>>[N:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4][C:5]1=[O:6])([H:7])[H:8],19.336011797379193
[N:1]([C:2]1=[C:5]([O:6][H:9])[O:4][C:3]1([H:10])[H:11])([H:7])[H:8]>>[N:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4][C:5]1=[O:6])([H:7])[H:8],55.89748189819679
[N:1]([O:4][C:3]([C:2](=[C:5]=[O:6])[H:9])([H:10])[H:11])([H:7])[H:8]>>[N:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4][C:5]1=[O:6])([H:7])[H:8],79.7387361871629
[N:1]1([H:7])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[O:4][C@@:5]12[O:6][H:8]>>[N:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4][C:5]1=[O:6])([H:7])[H:8],34.50819717861951
[C:1]([C:2]1=[C:5]([O:6][H:10])[O:4][C:3]1([H:11])[H:12])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]1=[O:6])([H:7])([H:8])[H:9],55.2147515013557
[C:1]([C+:2]=[C:5]([O:4][C:3]([H:10])([H:11])[H:12])[O-:6])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]1=[O:6])([H:7])([H:8])[H:9],4.63183083026
[C:1]([C:2]([C:3]([O:4][H:10])([H:11])[H:12])=[C:5]=[O:6])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]1=[O:6])([H:7])([H:8])[H:9],59.52429358066331
[C:1]([C:2]([C:3](=[O:4])[H:12])([C:5](=[O:6])[H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]1=[O:6])([H:7])([H:8])[H:9],83.9559733389154
[C:1]1([H:8])([H:9])[C@:2]([C:3]([O:4][H:7])([H:11])[H:12])([H:10])[C:5]1=[O:6]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]1=[O:6])([H:7])([H:8])[H:9],53.781125917412695
[C:1]([C:5]([C:2]([C:3](=[O:4])[H:11])([H:10])[H:12])=[O:6])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]1=[O:6])([H:7])([H:8])[H:9],100.73408048263892
[O:1]1[C@@:2]2([H:8])[C:3]([H:9])([H:10])[O:4][C@@:5]12[O:6][H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4][C:5]1=[O:6])[H:7],15.243849907175715
[O:1]([C:5]([O:4][C:3]([C:2][H:8])([H:9])[H:10])=[O:6])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4][C:5]1=[O:6])[H:7],13.677942140570096
[O:1]([C:2]([C:5]([O+:4]=[C-:3][H:10])=[O:6])([H:8])[H:9])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4][C:5]1=[O:6])[H:7],22.741827312123306
[O:1]([C@@:2]1([H:8])[C@@:5]2([C:3]([H:9])([H:10])[O:4]2)[O:6]1)[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4][C:5]1=[O:6])[H:7],40.500896244182606
[O:1]([C+:2]=[C:5]([O:4][C:3]([H:8])([H:9])[H:10])[O-:6])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4][C:5]1=[O:6])[H:7],17.489128118951015
[O:1]([C:2][C:3]([O:4][C:5](=[O:6])[H:8])([H:9])[H:10])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4][C:5]1=[O:6])[H:7],27.2100793712411
[O-:1][C@@:2]1([H:8])[C:3]([H:9])([H:10])[O+:4]=[C:5]1[O:6][H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4][C:5]1=[O:6])[H:7],0.43917719087721707
[O:1]([C:2]([C:3]([O:4][H:8])([H:9])[H:10])=[C:5]=[O:6])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4][C:5]1=[O:6])[H:7],52.99404350154299
[O:1]([C:2]1=[C:5]([O:6][H:8])[O:4][C:3]1([H:9])[H:10])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4][C:5]1=[O:6])[H:7],57.1005538840377
[C:1]([C@@:3]1([H:11])[C-:2]=[N+:7]([H:13])[N:6]=[C:4]1[O:5][H:12])([H:8])([H:9])[H:10]>>[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10],37.51645590523211
[C:1]([C+:2]1[C:3]([H:11])([H:12])[C:4]([O-:5])=[N:6][N:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10],51.8474692409178
[C:1](/[C:2]([C@:3]1([H:11])[C:4]([O:5][H:12])=[N:6]1)=[N:7]\[H:13])([H:8])([H:9])[H:10]>>[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10],48.2753017379066
[C:1]([C:2][N:7]([N:6]=[C:4]=[C:3]([O:5][H:12])[H:11])[H:13])([H:8])([H:9])[H:10]>>[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10],56.84987631193199
[C:1]([C@:2]1([H:13])[C:3]([H:11])=[C:4]([O:5][H:12])[N:6]=[N:7]1)([H:8])([H:9])[H:10]>>[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10],19.841156837949903
[C:1](=[C:2]1[C:3]([H:11])=[C:4]([O:5][H:12])[N-:6][N+:7]1([H:8])[H:13])([H:9])[H:10]>>[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10],40.694359359634696
[C:1]([c:2]1[c:3]([H:11])[c:4](=[O:5])[n:6]([H:12])[n:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10],44.89245968374728
[C:1]([C:2]([C:3](=[C:4]=[N:6][O:5][H:12])[H:11])=[N:7][H:13])([H:8])([H:9])[H:10]>>[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10],42.894832779324716
[C:1]([C@:2]12[C:3]([H:11])=[C:4]([O:5][H:12])[N:6]1[N:7]2[H:13])([H:8])([H:9])[H:10]>>[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10],18.09815405787529
[C:1](=[C:2]1[C:3]([H:11])=[C:4]([O:5][H:12])[N:6]([H:8])[N:7]1[H:13])([H:9])[H:10]>>[C:1]([c:2]1[c:3]([H:11])[c:4]([O:5][H:12])[n:6][n:7]1[H:13])([H:8])([H:9])[H:10],66.6552045537149
